bd_swab_id,qpcr_plate_id,average_ct,average_target_quant,standard,qpcr_date,qpcr_lab
180413-27-PA03-LIPI,SERDP_112_110518,30.406,321.26599999999996,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-28-PA03-LIPI,SERDP_112_110518,33.29,45.23,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-29-PA03-LIPI,SERDP_112_110518,26.47,4661.68,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-30-PA03-LIPI,SERDP_112_110518,29.869,462.643,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-36-PA03-PSCR,SERDP_112_110518,36.609,4.739000000000001,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-37-PA03-PSCR,SERDP_112_110518,26.636,4164.4,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-38-PA03-PSCR,SERDP_112_110518,36.873,3.961,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-39-PA03-PSCR,SERDP_112_110518,37.735,2.205,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-42-PA03-PSCR,SERDP_112_110518,29.854,467.42599999999993,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-44-PA03-PSCR,SERDP_112_110518,37.723,2.2230000000000003,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-45-PA03-PSCR,SERDP_112_110518,32.075,103.304,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180413-47-PA03-PSCR,SERDP_112_110518,34.495,19.939,plasmid-pisces,2018-11-05T00:00:00Z,rz_lab
180414-01-PA10-LISY,SERDP_73_070218,39.14625931,0.9796453120000002,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-02-PA10-LISY,SERDP_73_070218,35.40303421,13.362734790000005,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-03-PA10-LISY,SERDP_73_070218,32.73813248,85.86349487,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-35-PA05-DEFU,SERDP_73_070218,29.62337875,755.2705688,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-36-PA05-DEFU,SERDP_73_070218,37.54021454,3.0058715339999997,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-37-PA05-DEFU,SERDP_73_070218,36.80401993,5.0252904890000005,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-51-PA04-LIPI,SERDP_73_070218,39.146,0.98,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-52-PA04-LIPI,SERDP_73_070218,35.403,13.363,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-53-PA04-LIPI,SERDP_73_070218,32.738,85.863,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-54-PA04-LIPI,SERDP_73_070218,25.276,15710.71,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-55-PA04-LIPI,SERDP_73_070218,24.912,20244.41,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-56-PA04-LIPI,SERDP_73_070218,32.22363663,122.9666367,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-57-PA04-LIPI,SERDP_73_070218,35.35005188,13.8662138,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-58-PA04-LIPI,SERDP_73_070218,31.65486717,182.9026642,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-59-PA04-LIPI,SERDP_73_070218,26.92328644,4973.755371,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-61-PA04-LIPI,SERDP_73_070218,33.01619339,70.71464539000002,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-62-PA04-LIPI,SERDP_73_070218,26.23126411,8062.755859,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-63-PA04-LIPI,SERDP_73_070218,36.11684418,8.118782997,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-64-PA04-LIPI,SERDP_73_070218,27.67364883,2945.767578,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-65-PA04-LIPI,SERDP_73_070218,33.8341713,39.95071411,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180414-66-PA04-LIPI,SERDP_73_070218,30.76606941,340.15368650000005,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180417-01-TN03-LISP,SERDP_99_091818,30.333,911.161,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-02-TN03-LISP,SERDP_99_091818,32.498,202.916,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-03-TN03-LISP,SERDP_99_091818,31.733,344.97499999999997,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-04-TN03-LISP,SERDP_99_091818,27.585,6124.4,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-05-TN03-LISP,SERDP_99_091818,28.367,3562.42,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-06-TN03-LISP,SERDP_99_091818,30.772,672.111,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-07-TN03-LISP,SERDP_99_091818,31.261,478.572,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-08-TN03-LISP,SERDP_100_091818,31.074,926.939,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-09-TN03-LISP,SERDP_100_091818,31.389,765.3309999999999,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-10-TN03-LISP,SERDP_100_091818,37.677,16.744,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-11-TN03-LICA,SERDP_100_091818,29.678,2165.7,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-12-TN03-LICA,SERDP_100_091818,27.928,6274.67,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-13-TN03-LICA,SERDP_100_091818,30.815,1084.63,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-14-TN03-LICA,SERDP_100_091818,28.604,4159.88,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-15-TN03-LICA,SERDP_100_091818,29.146,2992.7799999999997,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-16-TN03-LICA,SERDP_100_091818,27.389,8705.59,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-17-TN03-ANAM,SERDP_100_091818,27.429,8496.18,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-18-TN03-ANAM,SERDP_100_091818,24.937,38659.11,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-19-TN03-ANAM,SERDP_100_091818,26.888,11808.91,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-20-TN03-ANAM,SERDP_100_091818,29.638,2218.51,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-21-TN03-ANAM,SERDP_100_091818,29.138,3006.8,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-22-TN03-ANAM,SERDP_100_091818,25.977,20544.49,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-23-TN03-ANAM,SERDP_100_091818,29.536,2360.65,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-24-TN03-ANAM,SERDP_100_091818,27.764,6932.24,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-25-TN03-ANAM,SERDP_100_091818,33.9,166.28,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-26-TN03-ANAM,SERDP_100_091818,34.558,111.466,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-27-TN03-ANAM,SERDP_100_091818,32.697,345.469,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-29-TN03-PSCR,SERDP_100_091818,29.371,2610.2799999999997,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-30-TN03-PSCR,SERDP_100_091818,29.165,2957.9100000000003,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-31-TN03-PSCR,SERDP_100_091818,33.751,182.054,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-32-TN03-PSCR,SERDP_100_091818,29.443,2497.42,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-45-TN03-LICA,SERDP_100_091818,28.887,3503.38,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-46-TN03-LICA,SERDP_100_091818,36.355,37.396,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-47-TN03-LICA,SERDP_100_091818,35.645,57.56,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-48-TN03-LICA,SERDP_100_091818,34.583,109.796,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180417-49-TN03-LICL,SERDP_100_091818,33.211,252.872,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-01-TN05-LISP,SERDP_100_091818,31.479,724.626,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-02-TN05-LISP,SERDP_100_091818,27.852,6572.29,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-03-TN05-LISP,SERDP_100_091818,30.996,971.938,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-04-TN05-LISP,SERDP_100_091818,27.624,7548.17,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-05-TN05-LISP,SERDP_100_091818,31.145,887.804,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-06-TN05-LISP,SERDP_100_091818,28.87,3538.9300000000003,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-07-TN05-LISP,SERDP_100_091818,28.671,3993.1,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-08-TN05-LISP,SERDP_100_091818,29.193,2908.49,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-09-TN05-LISP,SERDP_100_091818,30.139,1636.61,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-10-TN05-LISP,SERDP_100_091818,26.44,15503.4,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-11-TN05-LISP,SERDP_100_091818,30.05,1726.78,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-14-TN05-PSCR,SERDP_100_091818,31.542,697.1780000000001,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-15-TN05-PSCR,SERDP_100_091818,34.519,114.138,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-16-TN05-PSCR,SERDP_100_091818,30.77,1115.04,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-17-TN05-LICL,SERDP_100_091818,28.506,4415.660000000001,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-18-TN05-LICL,SERDP_100_091818,22.544,165547.91,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-19-TN05-LICA,SERDP_100_091818,25.002,37159.14,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-20-TN05-PLGL,SERDP_100_091818,38.542,9.893,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-25-TN05-PSCR,SERDP_100_091818,28.743,3822.17,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-26-TN05-PSCR,SERDP_100_091818,34.654,105.167,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-27-TN05-PSCR,SERDP_100_091818,31.793,598.8269999999999,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-32-TN05-PSCR,SERDP_100_091818,30.509,1306.8,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-33-TN05-PSCR,SERDP_100_091818,34.692,102.771,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-36-TN05-PSCR,SERDP_100_091818,27.694,7233.67,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-38-TN05-PSCR,SERDP_100_091818,29.78,2035.14,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-39-TN05-PSCR,SERDP_100_091818,30.323,1463.08,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-40-TN05-PSCR,SERDP_100_091818,29.803,2006.78,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180418-41-TN05-PSCR,SERDP_100_091818,26.992,11081.26,plasmid-pisces,2018-09-18T00:00:00Z,rz_lab
180419-01-TN02-LICA,SERDP_96_092818,31.335,773.987,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180422-01-PA02-NOVI,SERDP_73_070218,38.07351303,2.071530581,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-02-PA02-NOVI,SERDP_73_070218,36.84745789,4.875196934,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-03-PA02-PSCR,SERDP_73_070218,29.076828,1106.112549,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-07-PA02-PSCR,SERDP_73_070218,26.18791771,8310.454102,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-08-PA02-PSCR,SERDP_73_070218,38.13016129,1.991211534,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-13-PA02-PSCR,SERDP_73_070218,34.15749741,31.87882996,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-15-PA02-PSCR,SERDP_73_070218,35.70042801,10.85762978,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-17-PA02-NOVI,SERDP_73_070218,33.81772995,40.41187667999999,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-19-PA02-NOVI,SERDP_73_070218,30.7095871,353.8334045,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-20-PA02-NOVI,SERDP_73_070218,37.81555939,2.480245352,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-21-PA02-NOVI,SERDP_73_070218,35.19552612,15.44561386,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-22-PA02-NOVI,SERDP_73_070218,32.70711517,87.74290466000002,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180422-23-PA01-LICL,SERDP_73_070218,30.18094063,511.7614441,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180425-01-TN04-LISP,SERDP_96_092818,31.978,504.41,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180425-03-TN04-LISP,SERDP_96_092818,33.363,200.878,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-01-TN01-NOVI,SERDP_96_092818,33.764,153.785,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-02-TN01-NOVI,SERDP_96_092818,30.404,1437.28,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-03-TN01-PSCR,SERDP_96_092818,34.065,125.92,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-04-TN01-LICL,SERDP_96_092818,34.778,78.37599999999999,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-05-TN01-LICL,SERDP_96_092818,29.183,3236.9100000000003,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-07-TN01-LICL,SERDP_96_092818,37.503,12.796,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-08-TN01-LICL,SERDP_96_092818,33.653,165.627,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-09-TN01-LICA,SERDP_96_092818,30.194,1653.01,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180426-10-TN01-LICA,SERDP_96_092818,30.361,1479.08,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180427-01-PA03-LIPI,SERDP_71_070218,26.85157585,4549.228516,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180427-02-PA03-LIPI,SERDP_71_070218,27.46947289,2888.5361330000005,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180427-03-PA03-LIPI,SERDP_71_070218,24.92209625,18789.38477,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180427-04-PA03-LIPI,SERDP_71_070218,21.81389999,184580.4375,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180427-05-PA03-LIPI,SERDP_71_070218,23.47086334,54602.18359,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180427-06-PA03-LIPI,SERDP_71_070218,31.40072823,160.5639343,plasmid-pisces,2018-07-02T00:00:00Z,rz_lab
180430-01-TN01-NOVI,SERDP_96_092818,29.132,3348.5,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-01-VT04-NOVI,SERDP_85_080818,32.48932266,30.1762352,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-04-TN01-NOVI,SERDP_96_092818,28.226,6117.120000000001,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-04-VT04-NOVI,SERDP_85_080818,36.23284149,2.26347566,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-05-TN01-NOVI,SERDP_96_092818,35.883,37.586,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-06-TN01-NOVI,SERDP_96_092818,29.92,1982.44,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-06-VT04-NOVI,SERDP_85_080818,29.01331139,334.3266296,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-07-TN01-NOVI,SERDP_96_092818,36.113,32.260000000000005,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-07-VT04-NOVI,SERDP_85_080818,36.88399887,1.4424796099999997,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-08-TN01-NOVI,SERDP_96_092818,31.321,781.259,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-08-VT04-NOVI,SERDP_85_080818,32.00017166,42.33016205,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-09-TN01-NOVI,SERDP_96_092818,31.537,676.4830000000001,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-09-VT04-NOVI,SERDP_85_080818,35.78944016,3.0761919,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-10-TN01-NOVI,SERDP_96_092818,32.607,332.106,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-11-TN01-NOVI,SERDP_96_092818,36.504,24.861,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-11-VT04-NOVI,SERDP_85_080818,37.57645035,0.89337766,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-12-TN01-NOVI,SERDP_96_092818,38.515,6.526,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-12-VT04-NOVI,SERDP_85_080818,28.82549477,380.72198489999994,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-13-TN01-NOVI,SERDP_96_092818,32.913,270.952,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-14-TN01-NOVI,SERDP_96_092818,39.562,3.254,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-14-VT04-NOVI,SERDP_85_080818,27.48368645,963.4022827,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-15-TN01-NOVI,SERDP_96_092818,36.158,31.306,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-15-VT04-NOVI,SERDP_85_080818,33.79946518,12.189351079999998,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-16-TN01-NOVI,SERDP_96_092818,31.761,582.9159999999999,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-16-VT04-NOVI,SERDP_85_080818,22.72203255,25979.82,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-17-TN01-LICA,SERDP_96_092818,30.093,1767.7,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-17-VT04-NOVI,SERDP_85_080818,34.39286041,8.08483887,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-18-TN02-NOVI,SERDP_96_092818,33.135,233.704,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180430-18-VT04-NOVI,SERDP_85_080818,32.75629807,25.08659172,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-19-VT04-NOVI,SERDP_85_080818,36.83841705,1.48869789,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-20-VT04-NOVI,SERDP_85_080818,31.8058548,48.42171478,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-21-VT04-NOVI,SERDP_85_080818,36.74938965,1.58328235,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-22-VT04-NOVI,SERDP_85_080818,34.41040802,7.987272740000001,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-24-VT04-NOVI,SERDP_85_080818,35.79411316,3.0662617680000004,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-25-VT04-NOVI,SERDP_85_080818,30.54410934,115.9262543,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-26-VT04-NOVI,SERDP_85_080818,31.27760124,69.78707123,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-27-VT04-LICL,SERDP_85_080818,21.38601685,65477.96484,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-29-VT04-LICL,SERDP_85_080818,27.50350571,950.281311,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-30-VT04-LICL,SERDP_85_080818,32.9491806,21.95242119,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-35-VT04-LISY,SERDP_85_080818,36.75028229,1.582304835,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-36-VT04-LISY,SERDP_85_080818,32.69488144,26.17560577,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-37-VT04-LISY,SERDP_85_080818,33.28944016,17.347539899999997,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-38-VT04-LISY,SERDP_85_080818,36.77640152,1.5539662839999997,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-40-VT04-LISY,SERDP_85_080818,36.6772728,1.664289117,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-47-VT04-PSCR,SERDP_85_080818,37.88764572,0.7203176619999999,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-52-VT04-PSCR,SERDP_85_080818,37.00357819,1.32793653,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-59-VT04-PSCR,SERDP_85_080818,36.43713379,1.965115547,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180430-67-VT04-LISY,SERDP_85_080818,36.8435936,1.483375311,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-01-VT01-LICL,SERDP_85_080818,32.52830124,29.37327576000001,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-01-VT02-PSCR,SERDP_90_090618,35.726,31.452,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-01-VT06-LIPI,SERDP_85_080818,36.93497467,1.392489672,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-02-VT01-LICL,SERDP_85_080818,35.42107773,3.969196081,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-02-VT06-LIPI,SERDP_85_080818,24.66469193,6774.648438,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-03-VT01-LISY,SERDP_85_080818,36.90137482,1.4252412319999996,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-04-VT01-ANAM,SERDP_85_080818,36.58300781,1.7764558790000002,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-06-VT02-ANAM,SERDP_90_090618,38.13,6.572,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-07-VT01-NOVI,SERDP_85_080818,36.91527557,1.4115990399999996,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-07-VT02-ANAM,SERDP_90_090618,34.097,90.915,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-09-VT02-ANAM,SERDP_90_090618,39.207,3.259,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-10-VT01-NOVI,SERDP_85_080818,33.46829605,15.32828426,plasmid-pisces,2018-08-08T00:00:00Z,rz_lab
180501-10-VT02-ANAM,SERDP_90_090618,27.069,8849.49,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-13-NM05-AMMAV,SERDP_92_090718,37.556,6.885,plasmid-pisces,2018-09-07T00:00:00Z,rz_lab
180501-15-NM05-LIUNK,SERDP_92_090718,31.584,400.135,plasmid-pisces,2018-09-07T00:00:00Z,rz_lab
180501-18-VT01-NOVI,SERDP_86_081318,31.929,288.41999999999996,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-19-VT02-PSCR,SERDP_90_090618,38.17,6.4030000000000005,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180501-21-VT01-NOVI,SERDP_86_081318,33.58,97.077,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-25-VT01-NOVI,SERDP_86_081318,37.281,8.46,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-28-VT01-PSCR,SERDP_86_081318,33.282,118.184,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-33-VT01-PSCR,SERDP_86_081318,35.38,29.62,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-34-VT01-PSCR,SERDP_86_081318,32.757,167.063,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-36-VT01-PSCR,SERDP_86_081318,38.147,4.779000000000001,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-39-VT01-PSCR,SERDP_86_081318,32.483,200.2,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-40-VT01-PSCR,SERDP_86_081318,38.176,4.688,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-41-VT01-NOVI,SERDP_86_081318,33.878,79.758,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-43-VT01-NOVI,SERDP_86_081318,33.891,79.107,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-44-VT01-NOVI,SERDP_86_081318,36.395,15.172,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180501-46-VT01-NOVI,SERDP_86_081318,31.73,328.853,plasmid-pisces,2018-08-13T00:00:00Z,rz_lab
180502-01-TN05-LISP,SERDP_96_092818,37.061,17.169,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180502-01-VT03-LIPI,SERDP_91_090618,23.233,19047.47,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-02-TN05-LISP,SERDP_96_092818,30.319,1520.38,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180502-02-VT03-LIPI,SERDP_91_090618,35.935,2.054,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-03-TN05-LICL,SERDP_96_092818,37.025,17.583,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180502-03-VT03-PSCR,SERDP_91_090618,35.422,2.9719999999999995,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-06-VT01-HYVE,SERDP_91_090618,32.049,33.598000000000006,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-08-VT03-PSCR,SERDP_91_090618,37.305,0.767,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-09-VT03-PSCR,SERDP_91_090618,35.658,2.508,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-11-VT03-PSCR,SERDP_91_090618,36.576,1.295,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
180502-12-TN03-AMOP,SERDP_96_092818,33.48,185.815,plasmid-pisces,2018-09-28T00:00:00Z,rz_lab
180502-12-VT03-PSCR,SERDP_91_090618,37.178,0.8400000000000001,plasmid-pisces,2018-09-06T00:00:00Z,rz_lab
